@id,OrphaCode,curie,label,genes_Id,genes_curie,genes_source_curie,genes_source_label,genes_gene_symbol,genes_association_type,genes_source_validation,genes_gene_sfdc_id
2033,2128,GARD:0002630,Hemi 3 syndrome,a0ht000000AYe6eAAD,HGNC:4713,ORPHA:2128,,H19,Disease-causing germline mutation(s) in,Assessed,
13930,98913,GARD:0009895,Slow-channel congenital myasthenic syndrome,,HGNC:10591,ORPHA:98913,,SCN4A,Disease-causing germline mutation(s) in,Assessed,
3728,758,GARD:0009643,Pseudoxanthoma elasticum,a0ht000000AYfERAA1,HGNC:57,ORPHA:758,,ABCC6,Disease-causing germline mutation(s) (loss of function) in,Assessed,
13846,98829,GARD:0000536,Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22),,HGNC:6342,ORPHA:98829,,KIT,Biomarker tested in,Assessed,
558,705,GARD:0004271,Pendred syndrome,a0ht000000AYeRMAA1,HGNC:3815,ORPHA:705,,FOXI1,Disease-causing germline mutation(s) in,Assessed,
8775,29072,GARD:0011984,Hereditary paraganglioma-pheochromocytoma,a0ht000000AYfZfAAL,HGNC:9967,ORPHA:29072,,RET,Candidate gene tested in,Not yet assessed,
421,1146,GARD:0000787,Distal arthrogryposis type 1,a0ht000000AYdykAAD,HGNC:12011,ORPHA:1146,,TPM2,Disease-causing germline mutation(s) in,Assessed,
421,1146,GARD:0000787,Distal arthrogryposis type 1,a0ht000000AYdyjAAD,HGNC:11950,ORPHA:1146,,TNNT3,Disease-causing germline mutation(s) in,Assessed,
18792,216804,GARD:0010142,Osteogenesis imperfecta type II,a0ht000000AYgazAAD,HGNC:19316,ORPHA:216804,,P3H1,Disease-causing germline mutation(s) in,Assessed,
18792,216804,GARD:0010142,Osteogenesis imperfecta type II,a0ht000000AYfjcAAD,HGNC:19316,ORPHA:216804,,P3H1,Disease-causing germline mutation(s) in,Assessed,
13961,98944,GARD:0001434,Coloboma of iris,a0ht000000AYe5XAAT,HGNC:47,ORPHA:98944,,ABCB6,Disease-causing germline mutation(s) in,Assessed,
12212,93269,GARD:0004833,"Short rib-polydactyly syndrome, Majewski type",a0ht000000AYeOgAAL,HGNC:7744,ORPHA:93269,,NEK1,Disease-causing germline mutation(s) in,Assessed,
13930,98913,GARD:0009895,Slow-channel congenital myasthenic syndrome,,HGNC:1966,ORPHA:98913,,CHRNE,Disease-causing germline mutation(s) (gain of function) in,Assessed,
2777,3102,GARD:0004718,Richieri Costa Pereira syndrome,a0ht000000AYeVRAA1,HGNC:18683,ORPHA:3102,,EIF4A3,Disease-causing germline mutation(s) (loss of function) in,Assessed,
10756,54595,GARD:0010486,Craniopharyngioma,a0ht000000AYfRhAAL,HGNC:2514,ORPHA:54595,,CTNNB1,Disease-causing somatic mutation(s) in,Assessed,
8775,29072,GARD:0011984,Hereditary paraganglioma-pheochromocytoma,a0ht000000AYfZgAAL,HGNC:10680,ORPHA:29072,,SDHA,Disease-causing germline mutation(s) in,Assessed,
21137,300605,GARD:0011901,Juvenile amyotrophic lateral sclerosis,a0ht000000AYfZMAA1,HGNC:4010,ORPHA:300605,,FUS,Disease-causing germline mutation(s) in,Assessed,
280,564,GARD:0003436,Meckel syndrome,a0h3S0000008JtqQAE,HGNC:20652,ORPHA:564,,TXNDC15,Disease-causing germline mutation(s) (loss of function) in,Assessed,
280,564,GARD:0003436,Meckel syndrome,a0ht000000AYfB5AAL,HGNC:14432,ORPHA:564,,TMEM237,Disease-causing germline mutation(s) (loss of function) in,Assessed,
12545,94064,GARD:0011911,Deafness-infertility syndrome,a0ht000000AYfTnAAL,HGNC:18810,ORPHA:94064,,CATSPER2,Role in the phenotype of,Assessed,
2286,2473,GARD:0003427,McKusick Kaufman syndrome,a0ht000000AYeEuAAL,HGNC:7108,ORPHA:2473,,MKKS,Disease-causing germline mutation(s) in,Assessed,
2614,2886,GARD:0010089,TARP syndrome,a0ht000000AYeyxAAD,HGNC:9896,ORPHA:2886,,RBM10,Disease-causing germline mutation(s) in,Assessed,
18792,216804,GARD:0010142,Osteogenesis imperfecta type II,a0ht000000AYfKlAAL,HGNC:2197,ORPHA:216804,,COL1A1,Disease-causing germline mutation(s) in,Assessed,
10639,49382,GARD:0009650,Achromatopsia 3,a0ht000000AYfEYAA1,HGNC:2150,ORPHA:49382,,CNGA3,Disease-causing germline mutation(s) in,Assessed,
11297,79271,GARD:0007073,Mucopolysaccharidosis type IIIC,,HGNC:26527,ORPHA:79271,,HGSNAT,Disease-causing germline mutation(s) (loss of function) in,Assessed,
1437,1173,GARD:0003314,Cerebellar ataxia and hypogonadotropic hypogonadism,a0ht000000AYeJJAA1,HGNC:21698,ORPHA:1173,,RNF216,Disease-causing germline mutation(s) (loss of function) in,Assessed,
11425,79399,GARD:0002147,"Epidermolysis bullosa simplex, generalized",a0ht000000AYdwpAAD,HGNC:6442,ORPHA:79399,,KRT5,Disease-causing germline mutation(s) in,Assessed,
2735,3042,GARD:0004488,Primrose syndrome,a0ht000000AYeSKAA1,HGNC:13503,ORPHA:3042,,ZBTB20,Disease-causing germline mutation(s) in,Assessed,
14700,100989,GARD:0009591,Spastic paraplegia 8,a0ht000000AYghAAAT,HGNC:28984,ORPHA:100989,,WASHC5,Disease-causing germline mutation(s) in,Assessed,
14700,100989,GARD:0009591,Spastic paraplegia 8,a0ht000000AYgaVAAT,HGNC:28984,ORPHA:100989,,WASHC5,Disease-causing germline mutation(s) in,Assessed,
11143,79101,GARD:0001798,Delta-1-pyrroline-5-carboxylate dehydrogenase deficiency,a0ht000000AYeEcAAL,HGNC:406,ORPHA:79101,,ALDH4A1,Disease-causing germline mutation(s) in,Assessed,
13930,98913,GARD:0010108,Congenital myasthenic syndrome associated with acetylcholine receptor deficiency,,HGNC:10591,ORPHA:98913,,SCN4A,Disease-causing germline mutation(s) in,Assessed,
18792,216804,GARD:0010142,Osteogenesis imperfecta type II,a0ht000000AYfKmAAL,HGNC:2198,ORPHA:216804,,COL1A2,Disease-causing germline mutation(s) in,Assessed,
280,564,GARD:0003436,Meckel syndrome,a0ht000000AYfMoAAL,HGNC:29168,ORPHA:564,,RPGRIP1L,Disease-causing germline mutation(s) in,Assessed,
443,1452,GARD:0006118,Cleidocranial dysplasia,a0ht000000AYearAAD,HGNC:10472,ORPHA:1452,,RUNX2,Disease-causing germline mutation(s) in,Assessed,
2927,425,GARD:0002872,Familial HDL deficiency,,HGNC:29,ORPHA:425,,ABCA1,Disease-causing germline mutation(s) in,Assessed,
8775,29072,GARD:0011984,Hereditary paraganglioma-pheochromocytoma,a0ht000000AYfZdAAL,HGNC:6971,ORPHA:29072,,MDH2,Disease-causing germline mutation(s) in,Assessed,
8775,29072,GARD:0011984,Hereditary paraganglioma-pheochromocytoma,,HGNC:7765,ORPHA:29072,,NF1,Disease-causing germline mutation(s) in,Assessed,
13930,98913,GARD:0009895,Slow-channel congenital myasthenic syndrome,,HGNC:1955,ORPHA:98913,,CHRNA1,Disease-causing germline mutation(s) (gain of function) in,Assessed,
8665,873,GARD:0001820,Desmoid tumor,a0ht000000AYe6EAAT,HGNC:2514,ORPHA:873,,CTNNB1,Disease-causing somatic mutation(s) in,Assessed,
280,564,GARD:0003436,Meckel syndrome,a0ht000000AYf5qAAD,HGNC:28396,ORPHA:564,,TMEM67,Disease-causing germline mutation(s) in,Assessed,
2168,2307,GARD:0000269,IVIC syndrome,a0ht000000AYdrVAAT,HGNC:15924,ORPHA:2307,,SALL4,Disease-causing germline mutation(s) in,Assessed,
3033,3449,GARD:0004936,Weill-Marchesani syndrome,a0ht000000AYeXRAA1,HGNC:13201,ORPHA:3449,,ADAMTS10,Disease-causing germline mutation(s) in,Assessed,
14761,101050,GARD:0002878,Familial hypocalciuric hypercalcemia type 3,a0ht000000AYeGVAA1,HGNC:565,ORPHA:101050,,AP2S1,Disease-causing germline mutation(s) in,Assessed,
14800,101089,GARD:0010578,Immunodeficiency with hyper IgM type 2,a0ht000000AYfSeAAL,HGNC:13203,ORPHA:101089,,AICDA,Disease-causing germline mutation(s) in,Assessed,
14710,100999,GARD:0009588,Spastic paraplegia 19,a0ht000000AYfDFAA1,HGNC:16706,ORPHA:100999,,SPG19,Disease-causing germline mutation(s) in,Assessed,
13823,98806,GARD:0009630,DYT-THAP1,a0ht000000AYfE3AAL,HGNC:20856,ORPHA:98806,,THAP1,Disease-causing germline mutation(s) in,Assessed,
8630,241,GARD:0001996,Dyschromatosis universalis hereditaria,a0ht000000AYdtpAAD,HGNC:47,ORPHA:241,,ABCB6,Disease-causing germline mutation(s) in,Assessed,
1842,1871,GARD:0003196,Retinal cone dystrophy 1,,HGNC:2153,ORPHA:1871,,CNGB3,Disease-causing germline mutation(s) in,Assessed,
14329,99756,GARD:0004701,Rhabdomyosarcoma alveolar,a0ht000000AYeKpAAL,HGNC:8621,ORPHA:99756,,PAX7,Part of a fusion gene in,Assessed,
280,564,GARD:0003436,Meckel syndrome,a0h3S0000008JtsQAE,HGNC:28636,ORPHA:564,,B9D2,Disease-causing germline mutation(s) in,Assessed,
7037,225,GARD:0004003,Maternally inherited diabetes and deafness,a0ht000000AYgXKAA1,HGNC:7479,ORPHA:225,,MT-TE,Disease-causing germline mutation(s) in,Assessed,
759,900,GARD:0007880,Granulomatosis with polyangiitis,a0ht000000AYewBAAT,HGNC:9652,ORPHA:900,,PTPN22,Major susceptibility factor in,Assessed,
14329,99756,GARD:0004701,Rhabdomyosarcoma alveolar,a0ht000000AYeKoAAL,HGNC:8617,ORPHA:99756,,PAX3,Part of a fusion gene in,Assessed,
10639,49382,GARD:0009650,Achromatopsia 3,,HGNC:10295,ORPHA:49382,,RPGR,Candidate gene tested in,Not yet assessed,
10639,49382,GARD:0009650,Achromatopsia 3,a0ht000000AYfEcAAL,HGNC:791,ORPHA:49382,,ATF6,Disease-causing germline mutation(s) (loss of function) in,Assessed,
2198,485,GARD:0006841,Kniest dysplasia,a0ht000000AYeoZAAT,HGNC:2200,ORPHA:485,,COL2A1,Disease-causing germline mutation(s) in,Assessed,
8650,530,GARD:0003268,Lipoid proteinosis of Urbach and Wiethe,a0ht000000AYeJNAA1,HGNC:3153,ORPHA:530,,ECM1,Disease-causing germline mutation(s) (loss of function) in,Assessed,
20498,280763,GARD:0010999,Spastic paraplegia 51,,HGNC:574,ORPHA:280763,,AP4M1,Disease-causing germline mutation(s) in,Assessed,
1843,1872,GARD:0010790,Cone-rod dystrophy,,HGNC:27232,ORPHA:1872,,CFAP418,Disease-causing germline mutation(s) in,Assessed,
22128,353281,GARD:0010754,Chromosome 16p13.3 deletion syndrome,a0ht000000AYfV5AAL,HGNC:2348,ORPHA:353281,,CREBBP,Role in the phenotype of,Assessed,
8725,899,GARD:0002599,Walker-Warburg syndrome,a0ht000000AYeEXAA1,HGNC:15685,ORPHA:899,,B4GAT1,Disease-causing germline mutation(s) (loss of function) in,Assessed,
17949,171881,GARD:0011915,Cap myopathy,a0ht000000AYeyiAAD,HGNC:12011,ORPHA:171881,,TPM2,Disease-causing germline mutation(s) in,Assessed,
23138,422526,GARD:0009571,Hereditary renal cell carcinoma,,HGNC:17805,ORPHA:422526,,DIRC3,Part of a fusion gene in,Assessed,
22871,402020,GARD:0012759,Acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),a0ht000000AYffAAAT,HGNC:10381,ORPHA:402020,,RPN1,Part of a fusion gene in,Assessed,
3709,2345,GARD:0010280,Klippel Feil syndrome,,HGNC:4218,ORPHA:2345,,GDF3,Disease-causing germline mutation(s) in,Assessed,
588,821,GARD:0010091,Sotos syndrome,a0ht000000AYfLQAA1,HGNC:24036,ORPHA:821,,APC2,Disease-causing germline mutation(s) (loss of function) in,Assessed,
3704,132,GARD:0007482,Pseudocholinesterase deficiency,a0ht000000AYe3MAAT,HGNC:983,ORPHA:132,,BCHE,Disease-causing germline mutation(s) in,Assessed,
1042,2311,GARD:0006798,Spondylothoracic dysostosis,,HGNC:15977,ORPHA:2311,,HES7,Disease-causing germline mutation(s) in,Assessed,
168,664,GARD:0008391,Ornithine transcarbamylase deficiency,a0ht000000AYezfAAD,HGNC:8512,ORPHA:664,,OTC,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0010209,Bardet-Biedl syndrome 10,a0ht000000AYep0AAD,HGNC:7108,ORPHA:110,,MKKS,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0000821,Bardet-Biedl syndrome 2,,HGNC:26648,ORPHA:110,,BBS12,Disease-causing germline mutation(s) in,Assessed,
14017,99000,GARD:0010909,Adult-onset vitelliform macular dystrophy,,HGNC:6055,ORPHA:99000,,IMPG1,Disease-causing germline mutation(s) in,Assessed,
10397,35708,GARD:0000770,Aromatic L-amino acid decarboxylase deficiency,a0ht000000AYdwWAAT,HGNC:2719,ORPHA:35708,,DDC,Disease-causing germline mutation(s) in,Assessed,
126,567,GARD:0010299,22q11.2 deletion syndrome,a0ht000000AYfOLAA1,HGNC:728,ORPHA:567,,ARVCF,Role in the phenotype of,Assessed,
369,2609,GARD:0003908,Mitochondrial complex I deficiency,a0ht000000AYeP1AAL,HGNC:7683,ORPHA:2609,,NDUFA1,Disease-causing germline mutation(s) in,Assessed,
176,379,GARD:0006100,Chronic granulomatous disease,a0ht000000AYeeDAAT,HGNC:7660,ORPHA:379,,NCF1,Disease-causing germline mutation(s) in,Assessed,
649,423,GARD:0003364,Malignant hyperthermia of anesthesia,,HGNC:10483,ORPHA:423,,RYR1,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0010210,Bardet-Biedl syndrome 11,a0ht000000AYep8AAD,HGNC:28093,ORPHA:110,,BBIP1,Disease-causing germline mutation(s) in,Assessed,
1812,1830,GARD:0004984,Schimke immunoosseous dysplasia,a0ht000000AYeXwAAL,HGNC:11102,ORPHA:1830,,SMARCAL1,Disease-causing germline mutation(s) in,Assessed,
518,2308,GARD:0000307,Jacobsen syndrome,a0ht000000AYdsEAAT,HGNC:3749,ORPHA:2308,,FLI1,Role in the phenotype of,Assessed,
10899,67038,GARD:0008227,B-cell chronic lymphocytic leukemia,,HGNC:5586,ORPHA:67038,,IGHV3-21,Biomarker tested in,Assessed,
2393,2616,GARD:0005667,3M syndrome,a0ht000000AYdtKAAT,HGNC:21024,ORPHA:2616,,CUL7,Disease-causing germline mutation(s) in,Assessed,
1559,1340,GARD:0009146,Cardiofaciocutaneous syndrome,a0ht000000AYf6XAAT,HGNC:6842,ORPHA:1340,,MAP2K2,Disease-causing germline mutation(s) (gain of function) in,Assessed,
3173,2963,GARD:0004497,Progeroid syndrome Petty type,,HGNC:20662,ORPHA:2963,,SLC25A24,Disease-causing germline mutation(s) in,Assessed,
353,1947,GARD:0004010,Northern epilepsy,,HGNC:2079,ORPHA:1947,,CLN8,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0010209,Bardet-Biedl syndrome 10,,HGNC:28209,ORPHA:110,,CEP19,Disease-causing germline mutation(s) (loss of function) in,Assessed,
3244,110,GARD:0010209,Bardet-Biedl syndrome 10,,HGNC:6741,ORPHA:110,,LZTFL1,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0010210,Bardet-Biedl syndrome 11,,HGNC:18758,ORPHA:110,,BBS7,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0006866,Bardet-Biedl syndrome,a0ht000000AYep8AAD,HGNC:28093,ORPHA:110,,BBIP1,Disease-causing germline mutation(s) in,Assessed,
10945,70472,GARD:0008370,"Leigh syndrome, French Canadian type",a0ht000000AYezLAAT,HGNC:15714,ORPHA:70472,,LRPPRC,Disease-causing germline mutation(s) in,Assessed,
14606,100033,GARD:0008349,Amelogenesis imperfecta hypomaturation type,a0ht000000AYezEAAT,HGNC:26300,ORPHA:100033,,ODAPH,Disease-causing germline mutation(s) (loss of function) in,Assessed,
477,1775,GARD:0006300,Dyskeratosis congenita autosomal recessive,,HGNC:14377,ORPHA:1775,,NHP2,Disease-causing germline mutation(s) in,Assessed,
477,1775,GARD:0002007,Dyskeratosis congenita X-linked,,HGNC:14377,ORPHA:1775,,NHP2,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0010210,Bardet-Biedl syndrome 11,a0ht000000AYep5AAD,HGNC:28027,ORPHA:110,,WDPCP,Disease-causing germline mutation(s) in,Assessed,
3651,306,GARD:0000856,"Convulsions, benign familial infantile, 1",a0ht000000AYdzgAAD,HGNC:30500,ORPHA:306,,PRRT2,Disease-causing germline mutation(s) in,Assessed,
14752,101041,GARD:0002887,"Hypofibrinogenemia, familial",a0ht000000AYeGbAAL,HGNC:3662,ORPHA:101041,,FGB,Disease-causing germline mutation(s) in,Assessed,
548,635,GARD:0007185,Neuroblastoma,,HGNC:427,ORPHA:635,,ALK,Disease-causing somatic mutation(s) in,Assessed,
3727,3337,GARD:0009118,Fanconi syndrome,a0ht000000AYf67AAD,HGNC:11019,ORPHA:3337,,SLC34A1,Disease-causing germline mutation(s) (loss of function) in,Assessed,
11605,84064,GARD:0005258,Trichohepatoenteric syndrome,a0ht000000AYeZIAA1,HGNC:23639,ORPHA:84064,,TTC37,Disease-causing germline mutation(s) in,Assessed,
954,808,GARD:0008562,Seckel syndrome,a0ht000000AYf30AAD,HGNC:1856,ORPHA:808,,CENPE,Disease-causing germline mutation(s) in,Assessed,
477,1775,GARD:0006299,Dyskeratosis congenita autosomal dominant,,HGNC:11727,ORPHA:1775,,TERC,Disease-causing germline mutation(s) in,Assessed,
477,1775,GARD:0010905,Dyskeratosis congenita,,HGNC:8609,ORPHA:1775,,PARN,Disease-causing germline mutation(s) in,Assessed,
477,1775,GARD:0010905,Dyskeratosis congenita,a0ht000000AYeQ2AAL,HGNC:11730,ORPHA:1775,,TERT,Disease-causing germline mutation(s) in,Assessed,
477,1775,GARD:0010905,Dyskeratosis congenita,a0ht000000AYek4AAD,HGNC:26169,ORPHA:1775,,CTC1,Disease-causing germline mutation(s) in,Assessed,
477,1775,GARD:0002007,Dyskeratosis congenita X-linked,a0ht000000AYek2AAD,HGNC:25792,ORPHA:1775,,USB1,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0010210,Bardet-Biedl syndrome 11,a0ht000000AYeotAAD,HGNC:970,ORPHA:110,,BBS5,Disease-causing germline mutation(s) in,Assessed,
8725,899,GARD:0002599,Walker-Warburg syndrome,a0ht000000AYgWcAAL,HGNC:13530,ORPHA:899,,RXYLT1,Disease-causing germline mutation(s) (loss of function) in,Assessed,
465,395,GARD:0002734,Homocystinuria due to MTHFR deficiency,a0ht000000AYeFNAA1,HGNC:7436,ORPHA:395,,MTHFR,Disease-causing germline mutation(s) in,Assessed,
11102,77259,GARD:0002441,Gaucher disease type 1,a0ht000000AYeD2AAL,HGNC:4177,ORPHA:77259,,GBA,Disease-causing germline mutation(s) in,Assessed,
218,857,GARD:0007784,Townes-Brocks syndrome,a0ht000000AYevfAAD,HGNC:17748,ORPHA:857,,DACT1,Disease-causing germline mutation(s) in,Assessed,
477,1775,GARD:0006300,Dyskeratosis congenita autosomal recessive,,HGNC:2890,ORPHA:1775,,DKC1,Disease-causing germline mutation(s) in,Assessed,
477,1775,GARD:0010905,Dyskeratosis congenita,,HGNC:2890,ORPHA:1775,,DKC1,Disease-causing germline mutation(s) in,Assessed,
14017,99000,GARD:0010909,Adult-onset vitelliform macular dystrophy,,HGNC:9942,ORPHA:99000,,PRPH2,Disease-causing germline mutation(s) in,Assessed,
10437,36899,GARD:0007139,Myoclonus-dystonia,a0ht000000AYerKAAT,HGNC:25705,ORPHA:36899,,KCTD17,Disease-causing germline mutation(s) in,Assessed,
13690,98673,GARD:0009890,Optic atrophy 1,a0ht000000AYfBkAAL,HGNC:8140,ORPHA:98673,,OPA1,Disease-causing germline mutation(s) in,Assessed,
22451,369942,GARD:0012472,"Deafness, dystonia, and cerebral hypomyelination",a0ht000000AYfcaAAD,HGNC:16695,ORPHA:369942,,BCAP31,Role in the phenotype of,Assessed,
3244,110,GARD:0010209,Bardet-Biedl syndrome 10,,HGNC:966,ORPHA:110,,BBS1,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0000820,Bardet-Biedl syndrome 1,,HGNC:969,ORPHA:110,,BBS4,Disease-causing germline mutation(s) in,Assessed,
3651,306,GARD:0000857,Benign familial infantile epilepsy,a0ht000000AYdpwAAD,HGNC:6296,ORPHA:306,,KCNQ2,Disease-causing germline mutation(s) in,Assessed,
2824,3156,GARD:0000322,Senior Loken Syndrome,a0ht000000AYdsaAAD,HGNC:17870,ORPHA:3156,,INVS,Disease-causing germline mutation(s) in,Assessed,
1979,2059,GARD:0003699,Fryns syndrome,a0ht000000AYeNFAA1,HGNC:8967,ORPHA:2059,,PIGN,Disease-causing germline mutation(s) in,Assessed,
3727,3337,GARD:0009118,Fanconi syndrome,,HGNC:28625,ORPHA:3337,,NDUFAF6,Disease-causing germline mutation(s) in,Assessed,
11605,84064,GARD:0005258,Trichohepatoenteric syndrome,a0ht000000AYeZJAA1,HGNC:10898,ORPHA:84064,,SKIV2L,Disease-causing germline mutation(s) in,Assessed,
369,2609,GARD:0003908,Mitochondrial complex I deficiency,a0ht000000AYeP4AAL,HGNC:20371,ORPHA:2609,,NDUFA11,Disease-causing germline mutation(s) in,Assessed,
477,1775,GARD:0006299,Dyskeratosis congenita autosomal dominant,,HGNC:8609,ORPHA:1775,,PARN,Disease-causing germline mutation(s) in,Assessed,
1843,1872,GARD:0010790,Cone-rod dystrophy,,HGNC:9454,ORPHA:1872,,PROM1,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0000820,Bardet-Biedl syndrome 1,,HGNC:966,ORPHA:110,,BBS1,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0010211,Bardet-Biedl syndrome 12,a0ht000000AYep3AAD,HGNC:26648,ORPHA:110,,BBS12,Disease-causing germline mutation(s) in,Assessed,
14642,100069,GARD:0010792,Semantic dementia,,HGNC:24537,ORPHA:100069,,CHMP2B,Major susceptibility factor in,Assessed,
21245,306658,GARD:0010878,Normophosphatemic familial tumoral calcinosis,a0ht000000AYfWuAAL,HGNC:1348,ORPHA:306658,,SAMD9,Disease-causing germline mutation(s) (loss of function) in,Assessed,
1042,2311,GARD:0012807,Spondylocostal dysostosis 6,,HGNC:29659,ORPHA:2311,,MESP2,Disease-causing germline mutation(s) in,Assessed,
3244,110,GARD:0000821,Bardet-Biedl syndrome 2,a0ht000000AYeouAAD,HGNC:18758,ORPHA:110,,BBS7,Disease-causing germline mutation(s) in,Assessed,
3651,306,GARD:0000856,"Convulsions, benign familial infantile, 1",,HGNC:30500,ORPHA:306,,PRRT2,Disease-causing germline mutation(s) in,Assessed,
18793,216812,GARD:0008695,Osteogenesis imperfecta type III,a0ht000000AYf4nAAD,HGNC:1546,ORPHA:216812,,SERPINH1,Disease-causing germline mutation(s) in,Assessed,
49,586,GARD:0006233,Cystic fibrosis,,HGNC:8941,ORPHA:586,,SERPINA1,Modifying germline mutation in,Assessed,
145,904,GARD:0007891,Williams syndrome,a0ht000000AYewfAAD,HGNC:6613,ORPHA:904,,LIMK1,Role in the phenotype of,Assessed,
10672,51188,GARD:0002198,Ethylmalonic encephalopathy,a0h3S0000008JtaQAE,HGNC:23287,ORPHA:51188,,ETHE1,Disease-causing germline mutation(s) in,Assessed,
3132,2254,GARD:0010704,Pontocerebellar hypoplasia type 1,a0ht000000AYfURAA1,HGNC:17035,ORPHA:2254,,EXOSC8,Disease-causing germline mutation(s) in,Assessed,
18113,180188,GARD:0009489,Absent breasts and nipples,,HGNC:9670,ORPHA:180188,,PTPRF,Disease-causing germline mutation(s) (loss of function) in,Assessed,
14516,99943,GARD:0009198,Charcot-Marie-Tooth disease type 2J,a0ht000000AYf5SAAT,HGNC:7225,ORPHA:99943,,MPZ,Disease-causing germline mutation(s) in,Assessed,
145,904,GARD:0007891,Williams syndrome,,HGNC:12741,ORPHA:904,,EIF4H,Role in the phenotype of,Assessed,
